2439	2439		1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0							0.4	3	0.6	4	0.672413793103448	1968	1	2	14											0	0	
2447	2447		0.5	0	1	0	1	0	0.5	0	0	0.5	1	1	0	0	1	0.5	0.5	0							0	1	0.8	5	0.862068965517241	1957	1	2	7.5											0	0	
2474	2474		1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0.5	0							1	6	1	6	0.982758620689655	1950	1	2	5.5											0	0	
2503	2503		0	0	0	0	0	0	1	0	0	0.5	1	1	1	0	0.5	1	0	0							0	1	0	1	0.862068965517241	1957	0	1	6											0	0	
2508	2508		1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0							0.6	4	0.2	2	0.396551724137931	1984	0	1	10											0	0	
2512	2512		1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1		0.013354576541803	0.00381880951191516	1.05825720347672			0.4	3	0.8	5	0.689655172413793	1967	0	1	17.5			0	0.00520640819057405	0.00625002034517141	0.0038188095119151533		0.0735367957745097	-0.00445435034938013	0.00451807997478904	1	1	-0.00953576702988784
2526	2526		1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0							0.2	2	1	6	0.655172413793103	1969	1	2	15											0	0	
2527	2527		1	0	0	0	0.5	0	0.5	0	0	0	1	0	0	1	1	0.5	0.5	0							1	6	1	6	0.793103448275862	1961	1	2	6											0	0	
2530	2530		0.5	0.5	0	0.5	0	0.5	0.5	0	0	0.5	1	0	0	0	0	0.5	1	0							1	6	1	6	0.827586206896552	1959	1	2	5.5											0	0	
2539	2539		1	0	1	0	1	1	1	0	0	0.5	1	0	0.5	0	0.5	0.5	1	0							0.6	4	0.4	3	0.775862068965517	1962	0	1	9											0	0	
2565	2565		1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0							0.8	5	0.8	5	0.827586206896552	1959	1	2	9											0	0	
2568	2568		0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.5	1	0		0.00410049899609303	0.000765404086783494	-1.01291209668963			0.6	4	1	6	0.568965517241379	1974	0	1	3.5			0	0.00229621226035048	0	0.0007654040867834934		0	0.00230149698827908	0	1	1	-0.0033350949093095363
2575	2575		1	0	0	0	0	1	1	0.5	1	0.5	0	0	0	0	0	0	1	0							0.8	5	1	6	0.637931034482759	1970	0	1	6											0	0	
2587	2587		1	1	0	0	1	0.5	1	1	1	1	1	0.5	0	1	1	1	0.5	0							0.4	3	0.6	4	0.810344827586207	1960	1	2	12.5											0	0	
2589	2589		1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0							0.2	2	0	1	0.603448275862069	1972	0	1	9											0	0	
2594	2594		1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0		-0.00403440026980229	0.0153876060895485	0.43			0.4	3	0.2	2	0.724137931034483	1965	0	1	14			0.0193784748373109	0.0130720815673526	0.013712261863982	0.0153876060895485		-0.00687287928776215	0.00101368483084618	-0.00311688564025303	1	1	0.01942200635935079
2602	2602		1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0							0.8	5	1	6	0.689655172413793	1967	1	2	10											0	0	
2611	2611		1	1	0	0	0	0.5	1	0	0	1	1	1	1	0	1	1	0.5	0							0.6	4	0.6	4	0.5	1978	1	2	10											0	0	
2637	2637		0	0	0	0	0	1	1	0.5	1	1	1	0	1	1	1	1	1	0							0.4	3	1	6	0.672413793103448	1968	0	1	10.5											0	0	
