raw_audio/1987_86-1052_argument.mp3,333.734,4.202,utterances/1987_86-1052_argument_s333.734_s338.186.wav,1
raw_audio/1987_86-1052_argument.mp3,462.084,3.53500000000003,utterances/1987_86-1052_argument_s462.084_s465.869.wav,2
raw_audio/1987_86-1052_argument.mp3,373.776,2.03499999999997,utterances/1987_86-1052_argument_s373.776_s376.061.wav,3
