"year"	"title"	"url"	"docket_number"	"vote"	"argument_link"	"opinion_link"	"mp3_link"	"transcript_link"	"transcript"	"mp3"
1981	"Alfred L. Snapp & Son, Inc. v. Puerto Rico"	"/cases/1980-1989/1981/1981_80_1305"	"80-1305"	"8-0"	"/transcripts/1981/1981_80_1305_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1305_19820420-argument.mp3"	"/transcripts/1981/1981_80_1305_argument.xml"	0	1
1981	"American Medical Assn. v. Ftc"	"/cases/1980-1989/1981/1981_80_1690"	"80-1690"	"4-4"	NA	"/transcripts/1981/1981_80_1690_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1690_19820111-argument.mp3"	"/transcripts/1981/transcript_147.xml"	0	1
1981	"American Soc. Of M. E.'s v. Hydrolevel Corp."	"/cases/1980-1989/1981/1981_80_1765"	"80-1765"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1765_19820113-argument.mp3"	"/transcripts/1981/transcript_138.xml"	0	1
1981	"American Tobacco Co. v. Patterson"	"/cases/1980-1989/1981/1981_80_1199"	"80-1199"	"5-4"	NA	"/transcripts/1981/1981_80_1199_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1199_19820119-argument.mp3"	"/transcripts/1981/transcript_132.xml"	0	1
1981	"Arizona v. Maricopa County Medical Society"	"/cases/1980-1989/1981/1981_80_419"	"80-419"	"4-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-419_19811104-argument.mp3"	"/transcripts/1981/transcript_177.xml"	0	1
1981	"Army & Air Force Exchange Service v. Sheehan"	"/cases/1980-1989/1981/1981_80_1437"	"80-1437"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1437_19820223-argument.mp3"	"/transcripts/1981/transcript.xml"	0	1
1981	"Asarco Inc. v. Idaho State Tax Comm'n"	"/cases/1980-1989/1981/1981_80_2015"	"80-2015"	"6-3"	NA	NA	NA	"/transcripts/1981/transcript_84.xml"	0	1
1981	"Baldrige v. Shapiro"	"/cases/1980-1989/1981/1981_80_1436"	"80-1436"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1436_19811202-argument.mp3"	"/transcripts/1981/transcript_160.xml"	0	1
1981	"Blue Shield Of Virginia v. Mccready"	"/cases/1980-1989/1981/1981_81_225"	"81-225"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-225_19820324-argument.mp3"	"/transcripts/1981/transcript_101.xml"	0	1
1981	"Blum v. Bacon"	"/cases/1980-1989/1981/1981_81_770"	"81-770"	"9-0"	NA	NA	NA	"/transcripts/1981/transcript_68.xml"	0	0
1981	"Blum v. Yaretsky"	"/cases/1980-1989/1981/1981_80_1952"	"80-1952"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1952_19820324-argument.mp3"	"/transcripts/1981/transcript_102.xml"	0	1
1981	"Bread Political Action Committee v. Fec"	"/cases/1980-1989/1981/1981_80_1481"	"80-1481"	"9-0"	"/transcripts/1981/1981_80_1481_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1481_19820119-argument.mp3"	"/transcripts/1981/1981_80_1481_argument.xml"	0	1
1981	"Brown v. Hartlage"	"/cases/1980-1989/1981/1981_80_1285"	"80-1285"	"9-0"	NA	"/transcripts/1981/1981_80_1285_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1285_19820120-argument.mp3"	"/transcripts/1981/transcript_129.xml"	0	1
1981	"Cabell v. Chavez-Salido"	"/cases/1980-1989/1981/1981_80_990"	"80-990"	"5-4"	NA	"/transcripts/1981/1981_80_990_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-990_19811103-argument.mp3"	"/transcripts/1981/transcript_180.xml"	0	1
1981	"California Ex Rel. State Lands Comm'n v. U.S."	"/cases/1980-1989/1981/1981_89_orig"	"89 ORIG"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/89orig_19820329-argument.mp3"	"/transcripts/1981/transcript_96.xml"	0	1
1981	"California v. Grace Brethren Church"	"/cases/1980-1989/1981/1981_81_31"	"81-31"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-31_19820330-argument.mp3"	"/transcripts/1981/transcript_92.xml"	0	1
1981	"Charles D. Bonanno Linen Service v. NLRB"	"/cases/1980-1989/1981/1981_80_931"	"80-931"	"5-4"	NA	"/transcripts/1981/1981_80_931_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-931_19811013-argument.mp3"	"/transcripts/1981/transcript_189.xml"	0	1
1981	"Chicago Bridge & Iron Company v. Caterpillar Tractor Co."	"/cases/1980-1989/1981/1981_81_349"	"81-349"	""	NA	NA	NA	"/transcripts/1981/transcript_87.xml"	0	0
1981	"Citizens Against Rent Control v. Berkeley"	"/cases/1980-1989/1981/1981_80_737"	"80-737"	"8-1"	"/transcripts/1981/1981_80_737_argument.xml"	"/transcripts/1981/1981_80_737_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-737_19811014-argument.mp3"	"/transcripts/1981/1981_80_737_argument.xml"	0	1
1981	"City Of Mesquite v. Aladdin's Castle, Inc."	"/cases/1980-1989/1981/1981_80_1577"	"80-1577"	"9-0"	"/transcripts/1981/1981_80_1577_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1577_19811110-argument.mp3"	"/transcripts/1981/1981_80_1577_argument.xml"	0	1
1981	"Clements v. Fashing"	"/cases/1980-1989/1981/1981_80_1290"	"80-1290"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1290_19820112-argument.mp3"	"/transcripts/1981/transcript_141.xml"	0	1
1981	"Common Cause v. Schmitt"	"/cases/1980-1989/1981/1981_80_847"	"80-847"	"4-4"	NA	"/transcripts/1981/1981_80_847_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-847_19811007-argument.mp3"	"/transcripts/1981/transcript_190.xml"	0	1
1981	"Community Communications Co., v. Boulder"	"/cases/1980-1989/1981/1981_80_1350"	"80-1350"	"5-3"	NA	"/transcripts/1981/1981_80_1350_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1350_19811013-argument.mp3"	"/transcripts/1981/transcript_187.xml"	0	1
1981	"Connecticut v. Teal"	"/cases/1980-1989/1981/1981_80_2147"	"80-2147"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-2147_19820329-argument.mp3"	"/transcripts/1981/transcript_97.xml"	0	1
1981	"Consolidated Freightways Corp. v. Kassel"	"/cases/1980-1989/1981/1981_79_1618"	"79-1618"	"7-1"	NA	"/transcripts/1981/1981_79_1618_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/79-1618_19811109-argument.mp3"	"/transcripts/1981/transcript_176.xml"	0	1
1981	"Cory v. White"	"/cases/1980-1989/1981/1981_80_1556"	"80-1556"	"6-3"	"/transcripts/1981/1981_80_1556_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1556_19820118-argument.mp3"	"/transcripts/1981/1981_80_1556_argument.xml"	0	1
1981	"Crawford v. Los Angeles Board Of Education"	"/cases/1980-1989/1981/1981_81_38"	"81-38"	"8-1"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-38_19820322-argument.mp3"	"/transcripts/1981/transcript_107.xml"	0	1
1981	"Department Of State v. Washington Post Co."	"/cases/1980-1989/1981/1981_81_535"	"81-535"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-535_19820331-argument.mp3"	"/transcripts/1981/transcript_89.xml"	0	1
1981	"Diedrich v. Commissioner"	"/cases/1980-1989/1981/1981_80_2204"	"80-2204"	"8-1"	NA	NA	NA	"/transcripts/1981/transcript_122.xml"	0	0
1981	"Donovan v. Richland County Assn."	"/cases/1980-1989/1981/1981_81_255"	"81-255"	"9-0"	NA	NA	NA	NA	0	0
1981	"Eddings v. Oklahoma"	"/cases/1980-1989/1981/1981_80_5727"	"80-5727"	"5-4"	NA	"/transcripts/1981/1981_80_5727_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-5727_19811102-argument.mp3"	"/transcripts/1981/transcript_184.xml"	0	1
1981	"Edgar v. Mite Corporation"	"/cases/1980-1989/1981/1981_80_1188"	"80-1188"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1188_19811130-mq-argument.mp3"	"/transcripts/1981/transcript_167.xml"	0	1
1981	"Engle v. Isaac"	"/cases/1980-1989/1981/1981_80_1430"	"80-1430"	"7-2"	NA	"/transcripts/1981/1981_80_1430_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1430_19811208-argument.mp3"	"/transcripts/1981/transcript_153.xml"	0	1
1981	"Enmund v. Florida"	"/cases/1980-1989/1981/1981_81_5321"	"81-5321"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-5321_19820323-argument.mp3"	"/transcripts/1981/transcript_104.xml"	0	1
1981	"F. W. Woolworth Co. v. Taxation & Revenue Dept."	"/cases/1980-1989/1981/1981_80_1745"	"80-1745"	"6-3"	NA	NA	NA	"/transcripts/1981/transcript_86.xml"	0	0
1981	"Fair Assessment In Real Estate Assn. v. Mcnary"	"/cases/1980-1989/1981/1981_80_427"	"80-427"	"5-4"	NA	"/transcripts/1981/1981_80_427_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-427_19811005-argument.mp3"	"/transcripts/1981/transcript_198.xml"	0	1
1981	"Fbi v. Abramson"	"/cases/1980-1989/1981/1981_80_1735"	"80-1735"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1735_19820111-argument.mp3"	"/transcripts/1981/transcript_146.xml"	0	1
1981	"Fec v. Democratic Senatorial Campaign Comm."	"/cases/1980-1989/1981/1981_80_939"	"80-939"	"9-0"	"/transcripts/1981/1981_80_939_argument.xml"	"/transcripts/1981/1981_80_939_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-939_19811006-argument.mp3"	"/transcripts/1981/1981_80_939_argument.xml"	0	1
1981	"Ferc v. Mississippi"	"/cases/1980-1989/1981/1981_80_1749"	"80-1749"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1749_19820119-argument.mp3"	"/transcripts/1981/transcript_131.xml"	0	1
1981	"Fidelity Federal Sav. & Loan Assn. v. De La Cuesta"	"/cases/1980-1989/1981/1981_81_750"	"81-750"	"6-2"	NA	NA	NA	NA	0	0
1981	"Finley v. Murray"	"/cases/1980-1989/1981/1981_80_2205"	"80-2205"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-2205_19820421-argument.mp3"	"/transcripts/1981/transcript_77.xml"	0	1
1981	"Finnegan v. Leu"	"/cases/1980-1989/1981/1981_80_2150"	"80-2150"	"9-0"	NA	NA	NA	NA	0	0
1981	"Florida Dept. of State v. Treasure Salvors, Inc."	"/cases/1980-1989/1981/1981_80_1348"	"80-1348"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1348_19820120-lq-argument.mp3"	"/transcripts/1981/transcript_130.xml"	0	1
1981	"Ford Motor Co. v. EEOC"	"/cases/1980-1989/1981/1981_81_300"	"81-300"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-300_19820420-argument.mp3"	"/transcripts/1981/transcript_82.xml"	0	1
1981	"Foremost Insurance Co. v. Richardson"	"/cases/1980-1989/1981/1981_80_2134"	"80-2134"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-2134_19820112-argument.mp3"	"/transcripts/1981/transcript_144.xml"	0	1
1981	"G. D. Searle & Co. v. Cohn"	"/cases/1980-1989/1981/1981_80_644"	"80-644"	"8-1"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-644_19811207-argument.mp3"	"/transcripts/1981/transcript_158.xml"	0	1
1981	"General Building Contractors Assn. v. Pa."	"/cases/1980-1989/1981/1981_81_280"	"81-280"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-280_19820303-argument.mp3"	"/transcripts/1981/transcript_112.xml"	0	1
1981	"General Telephone Co. Of Southwest v. Falcon"	"/cases/1980-1989/1981/1981_81_574"	"81-574"	"8-1"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-574_19820426-argument.mp3"	"/transcripts/1981/transcript_75.xml"	0	1
1981	"Globe Newspaper Co. v. Superior Court"	"/cases/1980-1989/1981/1981_81_611"	"81-611"	"6-2"	"/transcripts/1981/1981_81_611_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/81-611_19820329-lq-argument.mp3"	"/transcripts/1981/1981_81_611_argument.xml"	0	1
1981	"Greene v. Lindsey"	"/cases/1980-1989/1981/1981_81_341"	"81-341"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-341_19820223-argument.mp3"	"/transcripts/1981/transcript_123.xml"	0	1
1981	"Griffin v. Oceanic Contractors, Inc."	"/cases/1980-1989/1981/1981_81_614"	"81-614"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-614_19820426-argument.mp3"	"/transcripts/1981/transcript_76.xml"	0	1
1981	"Harlow v. Fitzgerald"	"/cases/1980-1989/1981/1981_80_945"	"80-945"	"8-1"	NA	NA	NA	NA	0	0
1981	"Hathorn v. Lovorn"	"/cases/1980-1989/1981/1981_81_451"	"81-451"	"8-1"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-451_19820427-argument.mp3"	"/transcripts/1981/transcript_71.xml"	0	1
1981	"Havens Realty Corp. v. Coleman"	"/cases/1980-1989/1981/1981_80_988"	"80-988"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-988_19811201-argument.mp3"	"/transcripts/1981/transcript_163.xml"	0	1
1981	"Hendrick Hudson Dist. Bd. Of Ed. v. Rowley"	"/cases/1980-1989/1981/1981_80_1002"	"80-1002"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1002_19820323-argument.mp3"	"/transcripts/1981/transcript_105.xml"	0	1
1981	"Herweg v. Ray"	"/cases/1980-1989/1981/1981_80_60"	"80-60"	"8-1"	NA	"/transcripts/1981/1981_80_60_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-60_19820113-argument.mp3"	"/transcripts/1981/transcript_140.xml"	0	1
1981	"Hoffman Estates v. Flipside, Hoffman Estates"	"/cases/1980-1989/1981/1981_80_1681"	"80-1681"	"8-0"	NA	"/transcripts/1981/1981_80_1681_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1681_19811209-argument.mp3"	"/transcripts/1981/transcript_150.xml"	0	1
1981	"Hopper v. Evans"	"/cases/1980-1989/1981/1981_80_1714"	"80-1714"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1714_19820324-argument.mp3"	"/transcripts/1981/transcript_99.xml"	0	1
1981	"In Re R. M. J."	"/cases/1980-1989/1981/1981_80_1431"	"80-1431"	"9-0"	NA	"/transcripts/1981/1981_80_1431_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1431_19811109-argument.mp3"	"/transcripts/1981/transcript_173.xml"	0	1
1981	"INS v. Chadha"	"/cases/1980-1989/1981/1981_80_1832"	"80-1832"	"7-2"	"/transcripts/1981/80-1832_19821207-reargument_transcript.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1832_19820222-argument.mp3"	"/transcripts/1981/transcript_126.xml"	1	1
1981	"Insurance Corp. v. Compagnie Des Bauxites"	"/cases/1980-1989/1981/1981_81_440"	"81-440"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-440_19820323-argument.mp3"	"/transcripts/1981/transcript_103.xml"	0	1
1981	"Inwood Laboratories v. Ives Laboratories"	"/cases/1980-1989/1981/1981_80_2182"	"80-2182"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-2182_19820222-argument.mp3"	"/transcripts/1981/transcript_127.xml"	0	1
1981	"Island Trees School District Board of Education v. Pico"	"/cases/1980-1989/1981/1981_80_2043"	"80-2043"	"5-4"	"/transcripts/1981/1981_80_2043_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-2043_19820302-lq-argument.mp3"	"/transcripts/1981/1981_80_2043_argument.xml"	0	1
1981	"Jackson Transit Authority v. Transit Union"	"/cases/1980-1989/1981/1981_81_411"	"81-411"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-411_19820421-argument.mp3"	"/transcripts/1981/transcript_79.xml"	0	1
1981	"Jacksonville Bulk Terminals v. Longshoremen"	"/cases/1980-1989/1981/1981_80_1045"	"80-1045"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1045_19820118-argument.mp3"	"/transcripts/1981/transcript_136.xml"	0	1
1981	"Jewett v. Commissioner"	"/cases/1980-1989/1981/1981_80_1614"	"80-1614"	"6-3"	NA	"/transcripts/1981/1981_80_1614_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1614_19811201-argument.mp3"	"/transcripts/1981/transcript_164.xml"	0	1
1981	"Kaiser Steel Corp. v. Mullins"	"/cases/1980-1989/1981/1981_80_1345"	"80-1345"	"6-3"	NA	"/transcripts/1981/1981_80_1345_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1345_19811110-argument.mp3"	"/transcripts/1981/transcript_170.xml"	0	1
1981	"Kremer v. Chemical Construction Corp."	"/cases/1980-1989/1981/1981_80_6045"	"80-6045"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-6045_19811207-argument.mp3"	"/transcripts/1981/transcript_157.xml"	0	1
1981	"Lane v. Williams"	"/cases/1980-1989/1981/1981_80_1240"	"80-1240"	"6-3"	NA	"/transcripts/1981/1981_80_1240_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1240_19811201-argument.mp3"	"/transcripts/1981/transcript_166.xml"	0	0
1981	"Larson v. Valente"	"/cases/1980-1989/1981/1981_80_1666"	"80-1666"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1666_19811209-argument.mp3"	"/transcripts/1981/transcript_149.xml"	0	0
1981	"Lehman v. Lycoming County Children's Services"	"/cases/1980-1989/1981/1981_80_2177"	"80-2177"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-2177_19820330-argument.mp3"	"/transcripts/1981/transcript_95.xml"	0	0
1981	"Logan v. Zimmerman Brush Co."	"/cases/1980-1989/1981/1981_80_5950"	"80-5950"	"9-0"	"/transcripts/1981/1981_80_5950_argument.xml"	NA	NA	"/transcripts/1981/1981_80_5950_argument.xml"	0	0
1981	"Longshoremen v. Allied International, Inc."	"/cases/1980-1989/1981/1981_80_1663"	"80-1663"	"9-0"	NA	"/transcripts/1981/1981_80_1663_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1663_19820118-argument.mp3"	"/transcripts/1981/transcript_135.xml"	0	0
1981	"Loretto v. Teleprompter Manhattan Catv Corp."	"/cases/1980-1989/1981/1981_81_244"	"81-244"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-244_19820330-argument.mp3"	"/transcripts/1981/transcript_94.xml"	0	0
1981	"Lugar v. Edmondson Oil Co."	"/cases/1980-1989/1981/1981_80_1730"	"80-1730"	"5-4"	"/transcripts/1981/1981_80_1730_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1730_19811208-argument.mp3"	"/transcripts/1981/1981_80_1730_argument.xml"	0	1
1981	"Marine Bank v. Weaver"	"/cases/1980-1989/1981/1981_80_1562"	"80-1562"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1562_19820111-argument.mp3"	"/transcripts/1981/transcript_148.xml"	0	0
1981	"Mcelroy v. United States"	"/cases/1980-1989/1981/1981_80_6680"	"80-6680"	"8-1"	NA	"/transcripts/1981/1981_80_6680_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-6680_19820112-argument.mp3"	"/transcripts/1981/transcript_142.xml"	0	0
1981	"Merrill Lynch, Pierce, Fenner & Smith v. Curran"	"/cases/1980-1989/1981/1981_80_203"	"80-203"	"5-4"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-203_19811102-argument.mp3"	"/transcripts/1981/transcript_182.xml"	0	0
1981	"Middlesex Ethics Comm. v. Garden State Bar Assn."	"/cases/1980-1989/1981/1981_81_460"	"81-460"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-460_19820331-argument.mp3"	"/transcripts/1981/transcript_90.xml"	0	0
1981	"Mills v. Habluetzel"	"/cases/1980-1989/1981/1981_80_6298"	"80-6298"	"9-0"	NA	"/transcripts/1981/1981_80_6298_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-6298_19820112-argument.mp3"	"/transcripts/1981/transcript_143.xml"	0	0
1981	"Mills v. Rogers"	"/cases/1980-1989/1981/1981_80_1417"	"80-1417"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1417_19820113-argument.mp3"	"/transcripts/1981/transcript_139.xml"	0	0
1981	"Miss. Univ. for Women v. Hogan"	"/cases/1980-1989/1981/1981_81_406"	"81-406"	"5-4"	"/transcripts/1981/1981_81_406_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/81-406_19820322-lq-argument.mp3"	"/transcripts/1981/1981_81_406_argument.xml"	0	1
1981	"Murphy v. Hunt"	"/cases/1980-1989/1981/1981_80_2165"	"80-2165"	"8-1"	NA	"/transcripts/1981/1981_80_2165_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-2165_19820118-argument.mp3"	"/transcripts/1981/transcript_134.xml"	0	0
1981	"NAACP v. Claiborne Hardware Co."	"/cases/1980-1989/1981/1981_81_202"	"81-202"	"8-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-202_19820303-argument.mp3"	"/transcripts/1981/transcript_110.xml"	0	0
1981	"New England Power Co. v. New Hampshire"	"/cases/1980-1989/1981/1981_80_1208"	"80-1208"	"9-0"	"/transcripts/1981/1981_80_1208_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1208_19811207-argument.mp3"	"/transcripts/1981/1981_80_1208_argument.xml"	0	1
1981	"New York v. Ferber"	"/cases/1980-1989/1981/1981_81_55"	"81-55"	"9-0"	"/transcripts/1981/1981_81_55_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/81-55_19820427-lq-argument.mp3"	"/transcripts/1981/1981_81_55_argument.xml"	0	1
1981	"Nixon v. Fitzgerald"	"/cases/1980-1989/1981/1981_79_1738"	"79-1738"	"5-4"	"/transcripts/1981/1981_79_1738_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/79-1738_19811130-lq-argument.mp3"	"/transcripts/1981/1981_79_1738_argument.xml"	0	1
1981	"NLRB v. Hendricks Cty. Rural Electric Corp."	"/cases/1980-1989/1981/1981_80_885"	"80-885"	"5-4"	NA	"/transcripts/1981/1981_80_885_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-885_19811005-argument.mp3"	"/transcripts/1981/transcript_199.xml"	0	0
1981	"North Haven Board Of Education v. Bell"	"/cases/1980-1989/1981/1981_80_986"	"80-986"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-986_19811209-argument.mp3"	"/transcripts/1981/transcript_152.xml"	0	0
1981	"Northern Pipeline Const. v. Marathon Pipe Line"	"/cases/1980-1989/1981/1981_81_150"	"81-150"	"6-3"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-150_19820427-lq-argument.mp3"	"/transcripts/1981/transcript_72.xml"	0	0
1981	"O'dell v. Espinoza"	"/cases/1980-1989/1981/1981_81_534"	"81-534"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/81-534_19820426-argument.mp3"	"/transcripts/1981/transcript_74.xml"	0	0
1981	"Oregon v. Kennedy"	"/cases/1980-1989/1981/1981_80_1991"	"80-1991"	"9-0"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1991_19820329-argument.mp3"	"/transcripts/1981/transcript_0.xml"	0	0
1981	"Patsy v. Florida Board Of Regents"	"/cases/1980-1989/1981/1981_80_1874"	"80-1874"	"7-2"	NA	NA	"/api/media/sites/default/files/audio/cases/1981/80-1874_19820302-argument.mp3"	"/transcripts/1981/transcript_113.xml"	0	0
1981	"Piper Aircraft Co. v. Reyno"	"/cases/1980-1989/1981/1981_80_848"	"80-848"	"4-3"	NA	"/transcripts/1981/1981_80_848_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-848_19811014-argument-incomplete.mp3"	"/transcripts/1981/transcript_186.xml"	0	0
1981	"Plyler v. Doe"	"/cases/1980-1989/1981/1981_80_1538"	"80-1538"	"5-4"	"/transcripts/1981/1981_80_1538_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/80-1538_19811201-lq-argument.mp3"	"/transcripts/1981/1981_80_1538_argument.xml"	0	1
1981	"Polk County v. Dodson"	"/cases/1980-1989/1981/1981_80_824"	"80-824"	"8-1"	NA	"/transcripts/1981/1981_80_824_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-824_19811013-argument.mp3"	"/transcripts/1981/transcript_188.xml"	0	0
1981	"Princeton University v. Schmid"	"/cases/1980-1989/1981/1981_80_1576"	"80-1576"	"8-0"	NA	"/transcripts/1981/1981_80_1576_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1576_19811110-argument.mp3"	"/transcripts/1981/transcript_172.xml"	0	0
1981	"Pullman-Standard v. Swint"	"/cases/1980-1989/1981/1981_80_1190"	"80-1190"	"7-2"	NA	"/transcripts/1981/1981_80_1190_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1190_19820119-argument.mp3"	"/transcripts/1981/transcript_133.xml"	0	0
1981	"Railway Labor Executives' Assn. v. Gibbons"	"/cases/1980-1989/1981/1981_80_415"	"80-415"	"9-0"	NA	"/transcripts/1981/1981_80_415_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-415_19811202-argument.mp3"	"/transcripts/1981/transcript_162.xml"	0	0
1981	"Ralston v. Robinson"	"/cases/1980-1989/1981/1981_80_2049"	"80-2049"	"6-3"	NA	"/transcripts/1981/1981_80_2049_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-2049_19811005-argument.mp3"	"/transcripts/1981/transcript_197.xml"	0	0
1981	"Ramah Navajo School Bd. v. Bureau Of Revenue"	"/cases/1980-1989/1981/1981_80_2162"	"80-2162"	"6-3"	"/transcripts/1981/1981_80_2162_argument.xml"	NA	NA	"/transcripts/1981/1981_80_2162_argument.xml"	0	0
1981	"Rendell-Baker v. Kohn"	"/cases/1980-1989/1981/1981_80_2102"	"80-2102"	"7-2"	NA	NA	NA	"/transcripts/1981/transcript_85.xml"	0	0
1981	"Rice v. Norman Williams Co."	"/cases/1980-1989/1981/1981_80_1012"	"80-1012"	"9-0"	NA	NA	NA	"/transcripts/1981/transcript_80.xml"	0	0
1981	"Ridgway v. Ridgway"	"/cases/1980-1989/1981/1981_80_1070"	"80-1070"	"5-3"	NA	"/transcripts/1981/1981_80_1070_opinion.xml"	"/api/media/sites/default/files/audio/cases/1981/80-1070_19811007-argument.mp3"	"/transcripts/1981/transcript_191.xml"	0	0
1981	"Rodriguez v. Popular Democratic Party"	"/cases/1980-1989/1981/1981_81_328"	"81-328"	"9-0"	"/transcripts/1981/1981_81_328_argument.xml"	NA	"/api/media/sites/default/files/audio/cases/1981/81-328_19820322-lq-argument.mp3"	"/transcripts/1981/1981_81_328_argument.xml"	0	1
